Date,Model_Phase,Earned_Income,Earned_Income_Tax,Employer_Super_Contrib,Super_Balance_Contrib,Super_Fees,Super_Balance_Value,Super_Drawdown,Expenses,Loan_Period,Loan_Begin_Balance,Loan_Payment,Loan_Interest,Disposable_Income,Amount_Saved,Savings_Bal,Savings_Val
1/01/2020,1,4166.666667,649.7229167,395.8333333,35395.83333,8.333333333,35395.83333,0,2413.857385,2,349319.24,1847.43,1166.67,-94.62071827,-23.65517957,4976.34482,4976.34482
1/02/2020,1,4166.666667,649.7229167,395.8333333,35718.44097,73.22569444,35897.03318,0,2310.865792,3,348636.21,1847.43,1164.4,8.370874744,2.092718686,4978.437539,4990.883633
1/03/2020,1,4166.666667,649.7229167,395.8333333,36040.45716,73.81714178,36400.14462,0,2174.09662,4,347950.9,1847.43,1162.12,145.1400467,36.28501166,5014.722551,5039.736566
1/04/2020,1,4166.666667,649.7229167,395.8333333,36361.88299,74.4075048,36905.1783,0,2361.49558,5,347263.31,1847.43,1159.84,-42.25891334,-10.56472834,5004.157822,5041.744768
1/05/2020,1,4166.666667,649.7229167,395.8333333,36682.71954,74.99678549,37412.14492,0,2313.142263,6,346573.42,1847.43,1157.54,6.094403278,1.523600819,5005.681423,5055.876539
1/06/2020,1,4166.666667,649.7229167,395.8333333,37002.96789,75.58498582,37921.05523,0,2355.327177,7,345881.23,1847.43,1155.24,-36.09051001,-9.022627504,4996.658796,5059.471047
1/07/2020,1,4166.666667,649.7229167,395.8333333,37322.62911,76.17210779,38431.92004,0,2192.441131,8,345186.74,1847.43,1152.94,126.7955352,31.69888381,5028.35768,5103.897855
1/08/2020,1,4166.666667,649.7229167,395.8333333,37641.70429,76.75815337,38944.7502,0,2486.72834,9,344489.93,1847.43,1150.62,-167.491673,-41.87291826,4986.484761,5074.679999
1/09/2020,1,4166.666667,649.7229167,395.8333333,37960.1945,77.34312454,39459.55661,0,1894.123943,10,343790.8,1847.43,1148.3,425.1127239,106.278181,5092.762942,5193.910576
1/10/2020,1,4166.666667,649.7229167,395.8333333,38278.10081,77.92702325,39976.35023,0,2425.13803,11,343089.34,1847.43,1145.97,-105.9013635,-26.47534086,5066.287601,5180.353823
1/11/2020,1,4166.666667,649.7229167,395.8333333,38595.42429,78.50985149,40495.14208,0,2203.537201,12,342385.54,1847.43,1143.63,115.6994652,28.9248663,5095.212468,5222.301886
1/12/2020,1,4166.666667,649.7229167,395.8333333,38912.16602,79.09161121,41015.94322,0,2000.317248,13,341679.4,1847.43,1141.29,318.9194186,79.72985465,5174.942322,5315.28682
1/01/2021,1,4166.666667,649.7229167,395.8333333,39228.32704,79.67230436,41538.76477,0,1648.890037,14,340970.9,1847.43,1138.93,670.3466294,167.5866574,5342.52898,5496.580661
1/02/2021,1,4166.666667,649.7229167,395.8333333,39543.90845,80.25193292,42063.6179,0,2049.865465,15,340260.04,1847.43,1136.57,269.371202,67.34280049,5409.87178,5577.83327
1/03/2021,1,4166.666667,649.7229167,395.8333333,39858.91128,80.83049882,42590.51384,0,2423.474513,16,339546.81,1847.43,1134.2,-104.2378467,-26.05946168,5383.812319,5565.653243
1/04/2021,1,4166.666667,649.7229167,395.8333333,40173.33661,81.40800401,43119.46387,0,2156.271105,17,338831.2,1847.43,1131.82,162.9655613,40.74139033,5424.553709,5620.41062
1/05/2021,1,4166.666667,649.7229167,395.8333333,40487.18549,81.98445045,43650.47931,0,1597.414904,18,338113.21,1847.43,1129.44,721.8217623,180.4554406,5605.009149,5815.368226
1/06/2021,1,4166.666667,649.7229167,395.8333333,40800.45899,82.55984007,44183.57157,0,1913.055001,19,337392.82,1847.43,1127.04,406.1816657,101.5454164,5706.554566,5931.705926
1/07/2021,1,4166.666667,649.7229167,395.8333333,41113.15814,83.13417481,44718.75208,0,1563.257398,20,336670.03,1847.43,1124.64,755.9792688,188.9948172,5895.549383,6136.002495
1/08/2021,1,4166.666667,649.7229167,395.8333333,41425.28402,83.7074566,45256.03235,0,2482.479673,21,335944.83,1847.43,1122.23,-163.243006,-40.81075151,5854.738632,6110.429723
1/09/2021,1,4166.666667,649.7229167,395.8333333,41736.83767,84.27968737,45795.42393,0,2237.92975,22,335217.22,1847.43,1119.82,81.30691658,20.32672914,5875.065361,6146.083343
1/10/2021,1,4166.666667,649.7229167,395.8333333,42047.82013,84.85086906,46336.93842,0,1809.094645,23,334487.18,1847.43,1117.39,510.142022,127.5355055,6002.600866,6289.302896
1/11/2021,1,4166.666667,649.7229167,395.8333333,42358.23246,85.42100357,46880.58751,0,2246.265209,24,333754.71,1847.43,1114.96,72.97145736,18.24286434,6020.843731,6323.314625
1/12/2021,1,4166.666667,649.7229167,395.8333333,42668.0757,85.99009284,47426.3829,0,2160.441213,25,333019.8,1847.43,1112.52,158.7954533,39.69886332,6060.542594,6378.921022
1/01/2022,1,4166.666667,649.7229167,395.8333333,42977.3509,86.55813879,47974.33639,0,1951.214043,26,332282.44,1847.43,1110.07,368.0226238,92.00565594,6152.54825,6487.103994
1/02/2022,1,4166.666667,649.7229167,395.8333333,43286.05909,87.12514331,48524.4598,0,2452.175267,27,331542.62,1847.43,1107.61,-132.9386002,-33.23465004,6119.3136,6470.004018
1/03/2022,1,4166.666667,649.7229167,395.8333333,43594.20131,87.69110832,49076.76503,0,2469.345695,28,330800.33,1847.43,1105.14,-150.1090285,-37.52725713,6081.786343,6448.557952
1/04/2022,1,4166.666667,649.7229167,395.8333333,43901.77861,88.25603574,49631.26404,0,2289.039232,29,330055.57,1847.43,1102.67,30.19743456,7.549358639,6089.335701,6472.247579
1/05/2022,1,4166.666667,649.7229167,395.8333333,44208.79201,88.81992745,50187.96884,0,1950.098873,30,329308.33,1847.43,1100.19,369.1377939,92.28444848,6181.62015,6580.943358
1/06/2022,1,4166.666667,649.7229167,395.8333333,44515.24256,89.38278536,50746.89148,0,1533.940113,31,328558.59,1847.43,1097.69,785.2965537,196.3241384,6377.944288,6794.210665
1/07/2022,1,4166.666667,649.7229167,395.8333333,44821.13128,89.94461136,51308.0441,0,1922.991406,32,327806.36,1847.43,1095.2,396.245261,99.06131525,6477.005603,6910.50516
1/08/2022,1,4166.666667,649.7229167,395.8333333,45126.45921,90.50540735,51871.43889,0,2182.648151,33,327051.62,1847.43,1092.69,136.5885161,34.14712903,6511.152732,6962.01392
1/09/2022,1,4166.666667,649.7229167,395.8333333,45431.22737,91.06517522,52437.08808,0,1699.445381,34,326294.36,1847.43,1090.17,619.7912859,154.9478215,6666.100554,7134.754146
1/10/2022,1,4166.666667,649.7229167,395.8333333,45735.43678,91.62391684,53005.00399,0,2074.27262,35,325534.58,1847.43,1087.65,244.9640471,61.24101178,6727.341566,7213.985146
1/11/2022,1,4166.666667,649.7229167,395.8333333,46039.08848,92.18163411,53575.19897,0,1753.123468,36,324772.27,1847.43,1085.12,566.1131984,141.5282996,6868.869865,7373.902229
1/12/2022,1,4166.666667,649.7229167,395.8333333,46342.18349,92.73832889,54147.68544,0,1568.061982,37,324007.41,1847.43,1082.57,751.1746846,187.7936711,7056.663537,7580.60014
1/01/2023,1,4166.666667,649.7229167,395.8333333,46644.72282,93.29400306,54722.47589,0,1652.728307,38,323240,1847.43,1080.02,666.5083601,166.62709,7223.290627,7766.595298
1/02/2023,1,4166.666667,649.7229167,395.8333333,46946.70749,93.8486585,55299.58287,0,1914.266992,39,322470.04,1847.43,1077.47,404.9696752,101.2424188,7324.533045,7887.507311
1/03/2023,1,4166.666667,649.7229167,395.8333333,47248.13853,94.40229707,55879.01898,0,2217.204443,40,321697.51,1847.43,1074.9,102.0322235,25.50805589,7350.041101,7932.797905
1/04/2023,1,4166.666667,649.7229167,395.8333333,47549.01694,94.95492064,56460.79688,0,1895.703753,41,320922.41,1847.43,1072.33,423.5329139,105.8832285,7455.92433,8058.777836
1/05/2023,1,4166.666667,649.7229167,395.8333333,47849.34374,95.50653106,57044.9293,0,2497.336484,42,320144.72,1847.43,1069.74,-178.0998177,-44.52495441,7411.399375,8034.288514
1/06/2023,1,4166.666667,649.7229167,395.8333333,48149.11995,96.0571302,57631.42903,0,2101.259355,43,319364.44,1847.43,1067.15,217.9773117,54.49432793,7465.893703,8109.004799
1/07/2023,1,4166.666667,649.7229167,395.8333333,48448.34656,96.6067199,58220.30892,0,2309.660553,44,318581.56,1847.43,1064.55,9.576113613,2.394028403,7468.287732,8131.677325
1/08/2023,1,4166.666667,649.7229167,395.8333333,48747.02459,97.15530203,58811.58189,0,2453.69451,45,317796.07,1847.43,1061.94,-134.4578434,-33.61446086,7434.673271,8118.308021
1/09/2023,1,4166.666667,649.7229167,395.8333333,49045.15505,97.70287842,59405.2609,0,1566.896181,46,317007.96,1847.43,1059.32,752.3404853,188.0851213,7622.758392,8327.159125
1/10/2023,1,4166.666667,649.7229167,395.8333333,49342.73893,98.24945092,60001.35901,0,1961.677653,47,316217.22,1847.43,1056.69,357.5590141,89.38975352,7712.148146,8437.590251
1/11/2023,1,4166.666667,649.7229167,395.8333333,49639.77724,98.79502137,60599.88931,0,2010.968791,48,315423.85,1847.43,1054.06,308.2678755,77.06696887,7789.215114,8535.943863
1/12/2023,1,4166.666667,649.7229167,395.8333333,49936.27098,99.33959161,61200.86496,0,2209.885127,49,314627.83,1847.43,1051.41,109.35154,27.33788501,7816.552999,8584.689952
1/01/2024,1,4166.666667,649.7229167,395.8333333,50232.22115,99.88316347,61804.29921,0,2095.771644,50,313829.16,1847.43,1048.76,223.4650224,55.8662556,7872.419255,8662.157598
1/02/2024,1,4166.666667,649.7229167,395.8333333,50527.62875,100.4257388,62410.20534,0,2393.249347,51,313027.83,1847.43,1046.1,-74.01268034,-18.50317008,7853.916085,8665.263564
1/03/2024,1,4166.666667,649.7229167,395.8333333,50822.49476,100.9673194,63018.59671,0,2197.027851,52,312223.83,1847.43,1043.43,122.2088161,30.55220402,7884.468289,8717.555308
1/04/2024,1,4166.666667,649.7229167,395.8333333,51116.82019,101.5079071,63629.48675,0,2050.843848,53,311417.15,1847.43,1040.75,268.392819,67.09820475,7951.566494,8806.615146
1/05/2024,1,4166.666667,649.7229167,395.8333333,51410.60602,102.0475037,64242.88894,0,1969.288734,54,310607.78,1847.43,1038.06,349.9479327,87.48698318,8039.053477,8916.337385
1/06/2024,1,4166.666667,649.7229167,395.8333333,51703.85324,102.586111,64858.81684,0,2491.964114,55,309795.71,1847.43,1035.36,-172.7274476,-43.18186189,7995.871615,8895.338412
1/07/2024,1,4166.666667,649.7229167,395.8333333,51996.56284,103.1237309,65477.28408,0,1753.265142,56,308980.93,1847.43,1032.65,565.9715249,141.4928812,8137.364496,9059.423371
1/08/2024,1,4166.666667,649.7229167,395.8333333,52288.73581,103.6603652,66098.30433,0,2100.080143,57,308163.44,1847.43,1029.94,219.156524,54.789131,8192.153627,9136.998033
1/09/2024,1,4166.666667,649.7229167,395.8333333,52580.37313,104.1960157,66721.89136,0,1762.430656,58,307343.22,1847.43,1027.21,556.8060111,139.2015028,8331.35513,9299.390035
1/10/2024,1,4166.666667,649.7229167,395.8333333,52871.47578,104.7306841,67348.05897,0,2181.061184,59,306520.27,1847.43,1024.48,138.1754829,34.54387073,8365.899001,9357.268741
1/11/2024,1,4166.666667,649.7229167,395.8333333,53162.04474,105.2643723,67976.82108,0,1639.41993,60,305694.57,1847.43,1021.73,679.8167362,169.954184,8535.853185,9551.040982
1/12/2024,1,4166.666667,649.7229167,395.8333333,53452.08099,105.797082,68608.19161,0,1851.252197,61,304866.12,1847.43,1018.98,467.9844701,116.9961175,8652.849302,9692.207192
1/01/2025,1,4166.666667,649.7229167,395.8333333,53741.58551,106.3288151,69242.18461,0,19406.62205,62,321559.0898,1847.43,1074.44,-17087.38538,-4271.846346,4381.002956,5433.911748
1/02/2025,1,4166.666667,649.7229167,395.8333333,54030.55927,106.8595734,69878.81416,0,2335.160092,63,320783.5198,1847.43,1071.86,-15.92342534,-3.980856335,4377.0221,5443.505719
1/03/2025,1,4166.666667,649.7229167,395.8333333,54319.00324,107.3893587,70518.09443,0,2301.333402,64,320005.3698,1847.43,1069.28,17.90326458,4.475816145,4381.497916,5461.601489
1/04/2025,1,4166.666667,649.7229167,395.8333333,54606.9184,107.9181726,71160.03964,0,1788.757374,65,319224.6198,1847.43,1066.68,530.479293,132.6198233,4514.117739,5608.206866
1/05/2025,1,4166.666667,649.7229167,395.8333333,54894.30572,108.4460171,71804.66409,0,2499.799039,66,318441.2698,1847.43,1064.08,-180.5623723,-45.14059308,4468.977146,5576.973938
1/06/2025,1,4166.666667,649.7229167,395.8333333,55181.16616,108.9728938,72451.98215,0,1678.883315,67,317655.3098,1847.43,1061.47,640.3533522,160.088338,4629.065484,5751.404932
1/07/2025,1,4166.666667,649.7229167,395.8333333,55467.50069,109.4988046,73102.00826,0,2038.031966,68,316866.7298,1847.43,1058.85,281.2047004,70.3011751,4699.366659,5836.260372
1/08/2025,1,4166.666667,649.7229167,395.8333333,55753.31027,110.0237513,73754.75693,0,2392.589187,69,316075.5198,1847.43,1056.22,-73.35252074,-18.33813018,4681.028529,5832.467048
1/09/2025,1,4166.666667,649.7229167,395.8333333,56038.59587,110.5477355,74410.24275,0,1604.915226,70,315281.6798,1847.43,1053.59,714.3214406,178.5803602,4859.608889,6026.075027
1/10/2025,1,4166.666667,649.7229167,395.8333333,56323.35844,111.0707591,75068.48035,0,1527.837653,71,314485.1898,1847.43,1050.94,791.3990135,197.8497534,5057.458643,6239.484592
1/11/2025,1,4166.666667,649.7229167,395.8333333,56607.59895,111.5928238,75729.48446,0,1670.106236,72,313686.0398,1847.43,1048.28,649.130431,162.2826078,5219.741251,6417.771618
1/12/2025,1,4166.666667,649.7229167,395.8333333,56891.31835,112.1139314,76393.26988,0,2133.651186,73,312884.2298,1847.43,1045.62,185.5854808,46.39637021,5266.137621,6480.328408
1/01/2026,1,4166.666667,649.7229167,395.8333333,57174.5176,112.6340836,77059.85148,0,2212.647773,74,312079.7498,1847.43,1042.95,106.5888939,26.64722348,5292.784844,6523.24307
1/02/2026,1,4166.666667,649.7229167,395.8333333,57457.19765,113.1532823,77729.24418,0,2021.22484,75,311272.5898,1847.43,1040.27,298.0118267,74.50295667,5367.287801,6614.240392
1/03/2026,1,4166.666667,649.7229167,395.8333333,57739.35946,113.671529,78401.46302,0,1808.170625,76,310462.7398,1847.43,1037.58,511.0660418,127.7665104,5495.054311,6758.86192
1/04/2026,1,4166.666667,649.7229167,395.8333333,58021.00397,114.1888257,79076.52306,0,67202.37453,77,374829.0252,1847.43,1251.42,-64883.13786,-16220.78446,-10725.73015,-9485.577351
1/05/2026,1,4166.666667,649.7229167,395.8333333,58302.13213,114.7051739,79754.43948,0,1757.120122,78,374231.0252,1847.43,1249.43,562.1165449,140.5291362,-10585.20102,-9368.410836
1/06/2026,1,4166.666667,649.7229167,395.8333333,58582.74488,115.2205756,80435.2275,0,2132.8196,79,373631.0352,1847.43,1247.44,186.4170665,46.60426663,-10538.59675,-9345.111085
1/07/2026,1,4166.666667,649.7229167,395.8333333,58862.84318,115.7350323,81118.90243,0,2389.064504,80,373029.0452,1847.43,1245.44,-69.82783755,-17.45695939,-10556.05371,-9385.974465
1/08/2026,1,4166.666667,649.7229167,395.8333333,59142.42797,116.2485458,81805.47965,0,2065.22155,81,372425.0452,1847.43,1243.43,254.0151166,63.50377914,-10492.54993,-9345.776862
1/09/2026,1,4166.666667,649.7229167,395.8333333,59421.50019,116.7611179,82494.97463,0,1909.200473,82,371819.0352,1847.43,1241.42,410.0361936,102.5090484,-10390.04088,-9266.375984
1/10/2026,1,4166.666667,649.7229167,395.8333333,59700.06077,117.2727503,83187.40289,0,2205.948812,83,371211.0052,1847.43,1239.4,113.2878548,28.32196369,-10361.71892,-9261.149155
1/11/2026,1,4166.666667,649.7229167,395.8333333,59978.11066,117.7834447,83882.78004,0,17999.01698,84,386402.5851,1847.43,1289.87,-15679.78032,-3919.94508,-14281.664,-13214.04697
1/12/2026,1,4166.666667,649.7229167,395.8333333,60255.65079,118.2932029,84581.12177,0,1681.080813,85,385843.1651,1847.43,1288.01,638.1558539,159.5389635,-14122.12503,-13087.14428
1/01/2027,1,4166.666667,649.7229167,395.8333333,60532.6821,118.8020264,85282.44384,0,2059.02539,86,385281.8751,1847.43,1286.14,260.2112767,65.05281917,-14057.07222,-13054.64669
1/02/2027,1,4166.666667,649.7229167,395.8333333,60809.20551,119.3099172,85986.76209,0,1895.488157,87,384718.7151,1847.43,1284.27,423.7485094,105.9371274,-13951.13509,-12981.08133
1/03/2027,1,4166.666667,649.7229167,395.8333333,61085.22197,119.8168768,86694.09244,0,2293.399958,88,384153.6851,1847.43,1282.4,25.83670818,6.459177044,-13944.67591,-13007.05871
1/04/2027,1,4166.666667,649.7229167,395.8333333,61360.7324,120.3229069,87404.45088,0,2090.145653,89,383586.7651,1847.43,1280.51,229.0910138,57.27275344,-13887.40316,-12982.16042
1/05/2027,1,4166.666667,649.7229167,395.8333333,61635.73772,120.8280094,88117.85349,0,1650.171713,90,383017.9551,1847.43,1278.62,669.0649532,167.2662383,-13720.13692,-12846.93142
1/06/2027,1,4166.666667,649.7229167,395.8333333,61910.23887,121.3321858,88834.31641,0,1854.840043,91,382447.2551,1847.43,1276.73,464.396624,116.099156,-13604.03776,-12762.65934
1/07/2027,1,4166.666667,649.7229167,395.8333333,62184.23676,121.8354379,89553.85588,0,2319.009483,92,381874.6451,1847.43,1274.82,0.227183581,0.056795895,-13603.98097,-12794.50905
1/08/2027,1,4166.666667,649.7229167,395.8333333,62457.73233,122.3377674,90276.4882,0,2000.088915,93,381300.1351,1847.43,1272.92,319.1477522,79.78693804,-13524.19403,-12746.50892
1/09/2027,1,4166.666667,649.7229167,395.8333333,62730.72649,122.8391759,91002.22977,0,2453.532024,94,380723.7051,1847.43,1271,-134.2953572,-33.57383931,-13557.76787,-12812.03297
1/10/2027,1,4166.666667,649.7229167,395.8333333,63003.22015,123.3396652,91731.09706,0,2451.674024,95,380145.3551,1847.43,1269.08,-132.4373575,-33.10933938,-13590.87721,-12877.25516
1/11/2027,1,4166.666667,649.7229167,395.8333333,63275.21425,123.8392369,92463.10661,0,1868.158398,96,379565.0751,1847.43,1267.15,451.0782684,112.7695671,-13478.10764,-12796.39681
1/12/2027,1,4166.666667,649.7229167,395.8333333,63546.70969,124.3378928,93198.27506,0,1534.546778,97,378982.8651,1847.43,1265.22,784.6898882,196.172472,-13281.93517,-12631.7249
1/01/2028,1,4166.666667,649.7229167,395.8333333,63817.70739,124.8356344,93936.61912,0,2254.147419,98,378398.7151,1847.43,1263.28,65.08924741,16.27231185,-13265.66286,-12646.99122
1/02/2028,1,4166.666667,649.7229167,395.8333333,64088.20826,125.3324635,94678.15559,0,2119.276778,99,377812.6151,1847.43,1261.33,199.9598886,49.98997214,-13215.67288,-12628.49375
1/03/2028,1,4166.666667,649.7229167,395.8333333,64358.21321,125.8283818,95422.90134,0,2366.168124,100,377224.5651,1847.43,1259.38,-46.93145697,-11.73286424,-13227.40575,-12671.82718
1/04/2028,1,4166.666667,649.7229167,395.8333333,64627.72315,126.3233909,96170.87334,0,1923.623795,101,376634.5551,1847.43,1257.42,395.6128714,98.90321785,-13128.50253,-12604.35627
1/05/2028,1,4166.666667,649.7229167,395.8333333,64896.73899,126.8174924,96922.08863,0,1995.490003,102,376042.5751,1847.43,1255.45,323.7466634,80.93666584,-13047.56587,-12554.72816
1/06/2028,1,4166.666667,649.7229167,395.8333333,65165.26164,127.3106882,97676.56433,0,1986.795177,103,375448.6251,1847.43,1253.48,332.44149,83.11037249,-12964.45549,-12502.79683
1/07/2028,1,4166.666667,649.7229167,395.8333333,65433.29199,127.8029797,98434.31766,0,2430.867928,104,374852.6951,1847.43,1251.5,-111.6312612,-27.9078153,-12992.36331,-12562.0314
1/08/2028,1,4166.666667,649.7229167,395.8333333,65700.83096,128.2943687,99195.36591,0,2283.768608,105,374254.7751,1847.43,1249.51,35.46805837,8.867014592,-12983.49629,-12584.5473
1/09/2028,1,4166.666667,649.7229167,395.8333333,65967.87943,128.7848568,99959.72646,0,1880.592619,106,373654.8651,1847.43,1247.52,438.6440475,109.6610119,-12873.83528,-12506.0735
1/10/2028,1,4166.666667,649.7229167,395.8333333,66234.43832,129.2744456,100727.4168,0,2189.408477,107,373052.9551,1847.43,1245.52,129.8281899,32.45704748,-12841.37823,-12504.8005
1/11/2028,1,4166.666667,649.7229167,395.8333333,66500.50852,129.7631369,101498.4544,0,2125.647625,108,372449.0351,1847.43,1243.51,193.589042,48.39726051,-12792.98097,-12487.54425
1/12/2028,1,4166.666667,649.7229167,395.8333333,66766.09092,130.2509323,102272.857,0,1870.318745,109,371843.1051,1847.43,1241.5,448.917922,112.2294805,-12680.75149,-12406.25305
1/01/2029,1,4166.666667,649.7229167,395.8333333,67031.18642,130.7378334,103050.6422,0,1693.387117,110,371235.1551,1847.43,1239.48,625.8495495,156.4623874,-12524.28911,-12280.41514
1/02/2029,1,4166.666667,649.7229167,395.8333333,67295.79591,131.2238418,103831.828,0,2071.150355,111,370625.1751,1847.43,1237.45,248.0863118,62.02157796,-12462.26753,-12248.93955
1/03/2029,1,4166.666667,649.7229167,395.8333333,67559.92029,131.7089592,104616.4321,0,2051.300838,112,370013.1651,1847.43,1235.42,267.9358288,66.98395721,-12395.28357,-12212.41048
1/04/2029,1,4166.666667,649.7229167,395.8333333,67823.56043,132.1931872,105404.4726,0,1566.540012,113,369399.1151,1847.43,1233.38,752.6966549,188.1741637,-12207.10941,-12054.29691
1/05/2029,1,4166.666667,649.7229167,395.8333333,68086.71724,132.6765275,106195.9676,0,2062.460576,114,368783.0151,1847.43,1231.33,256.7760907,64.19402267,-12142.91538,-12020.07814
1/06/2029,1,4166.666667,649.7229167,395.8333333,68349.39159,133.1589816,106990.9352,0,1806.4788,115,368164.8651,1847.43,1229.28,512.7578672,128.1894668,-12014.72592,-11921.6184
1/07/2029,1,4166.666667,649.7229167,395.8333333,68611.58437,133.6405512,107789.3936,0,2433.283873,116,367544.6551,1847.43,1227.22,-114.0472059,-28.51180149,-12043.23772,-11980.00552
1/08/2029,1,4166.666667,649.7229167,395.8333333,68873.29647,134.121238,108591.3612,0,1923.605385,117,366922.3751,1847.43,1225.15,395.6312817,98.90782043,-11944.3299,-11910.80045
1/09/2029,1,4166.666667,649.7229167,395.8333333,69134.52876,134.6010435,109396.8565,0,2378.469942,118,366298.0151,1847.43,1223.07,-59.23327564,-14.80831891,-11959.13822,-11955.42279
1/10/2029,1,4166.666667,649.7229167,395.8333333,69395.28212,135.0799694,110205.8979,0,1648.111581,119,365671.5751,1847.43,1220.99,671.125086,167.7812715,-11791.35695,-11817.11062
1/11/2029,1,4166.666667,649.7229167,395.8333333,69655.55744,135.5580172,111018.5041,0,1747.258318,120,365043.0551,1847.43,1218.91,571.9783484,142.9945871,-11648.36236,-11703.30132
1/12/2029,1,4166.666667,649.7229167,395.8333333,69915.35558,136.0351886,111834.6937,0,1975.286172,121,364412.4351,1847.43,1216.81,343.9504947,85.98762366,-11562.37474,-11646.35698
1/01/2030,1,4166.666667,649.7229167,395.8333333,70174.67743,136.5114852,112654.4856,0,2166.662771,122,363779.7151,1847.43,1214.71,152.5738959,38.14347397,-11524.23126,-11637.23404
1/02/2030,1,4166.666667,649.7229167,395.8333333,70433.52385,136.9869086,113477.8987,0,1789.281071,123,363144.8851,1847.43,1212.6,529.9555952,132.4888988,-11391.74236,-11533.50701
1/03/2030,1,4166.666667,649.7229167,395.8333333,70691.89573,137.4614604,114304.9519,0,2220.43395,124,362507.9351,1847.43,1210.48,98.80271639,24.7006791,-11367.04168,-11537.57834
1/04/2030,1,4166.666667,649.7229167,395.8333333,70949.79392,137.9351422,115135.6644,0,1630.303315,125,361868.8651,1847.43,1208.36,688.9333517,172.2333379,-11194.80835,-11393.75837
1/05/2030,1,4166.666667,649.7229167,395.8333333,71207.2193,138.4079555,115970.0552,0,2372.643998,126,361227.6651,1847.43,1206.23,-53.40733147,-13.35183287,-11208.16018,-11435.62798
1/06/2030,1,4166.666667,649.7229167,395.8333333,71464.17273,138.879902,116808.1437,0,2093.933309,127,360584.3251,1847.43,1204.09,225.3033578,56.32583945,-11151.83434,-11407.75039
1/07/2030,1,4166.666667,649.7229167,395.8333333,71720.65508,139.3509833,117649.9492,0,1576.798266,128,359938.8451,1847.43,1201.95,742.4384004,185.6096001,-10966.22474,-11250.19614
1/08/2030,1,4166.666667,649.7229167,395.8333333,71976.66721,139.821201,118495.4911,0,1568.281732,129,359291.2151,1847.43,1199.8,750.9549349,187.7387337,-10778.48601,-11090.11355
1/09/2030,1,4166.666667,649.7229167,395.8333333,72232.20999,140.2905566,119344.7891,0,1824.31569,130,358641.4251,1847.43,1197.64,494.9209772,123.7302443,-10654.75576,-10993.79927
1/10/2030,1,4166.666667,649.7229167,395.8333333,72487.28427,140.7590516,120197.8627,0,1503.267325,131,357989.4651,1847.43,1195.47,815.9693421,203.9923355,-10450.76343,-10816.78145
1/11/2030,1,4166.666667,649.7229167,395.8333333,72741.89091,141.2266878,121054.7316,0,2465.967519,132,357335.3351,1847.43,1193.3,-146.7308524,-36.68271311,-10487.44614,-10880.59782
1/12/2030,1,4166.666667,649.7229167,395.8333333,72996.03078,141.6934667,121915.4159,0,1688.353501,133,356679.0251,1847.43,1191.12,630.8831656,157.7207914,-10329.72535,-10749.68422
1/01/2031,1,4166.666667,649.7229167,395.8333333,73249.70472,142.1593898,122779.9353,0,2057.249251,134,356020.5251,1847.43,1188.93,261.9874159,65.49685397,-10264.22849,-10710.89784
1/02/2031,1,4166.666667,649.7229167,395.8333333,73502.9136,142.6244587,123648.3099,0,1791.935942,135,355359.8351,1847.43,1186.74,527.300725,131.8251812,-10132.40331,-10605.52034
1/03/2031,1,4166.666667,649.7229167,395.8333333,73755.65826,143.0886749,124520.5598,0,1839.59082,136,354696.9351,1847.43,1184.53,479.6458462,119.9114616,-10012.49185,-10511.8229
1/04/2031,1,4166.666667,649.7229167,395.8333333,74007.93955,143.5520401,125396.7053,0,2262.642831,137,354031.8251,1847.43,1182.32,56.59383601,14.148459,-9998.343391,-10523.91863
1/05/2031,1,4166.666667,649.7229167,395.8333333,74259.75833,144.0145558,126276.7667,0,1734.324895,138,353364.5051,1847.43,1180.11,584.9117721,146.227943,-9852.115448,-10403.63491
1/06/2031,1,4166.666667,649.7229167,395.8333333,74511.11544,144.4762236,127160.7644,0,2367.058967,139,352694.9551,1847.43,1177.88,-47.82230033,-11.95557508,-9864.071023,-10441.62946
1/07/2031,1,4166.666667,649.7229167,395.8333333,74762.01173,144.937045,128048.719,0,1540.201692,140,352023.1751,1847.43,1175.65,779.0349745,194.7587436,-9669.31228,-10272.4879
1/08/2031,1,4166.666667,649.7229167,395.8333333,75012.44804,145.3970215,128940.6511,0,2043.128522,141,351349.1551,1847.43,1173.41,276.1081443,69.02703607,-9600.285244,-10228.96951
1/09/2031,1,4166.666667,649.7229167,395.8333333,75262.42522,145.8561547,129836.5814,0,1572.563869,142,350672.8851,1847.43,1171.16,746.6727972,186.6681993,-9413.617044,-10067.40707
1/10/2031,1,4166.666667,649.7229167,395.8333333,75511.9441,146.3144462,130736.5308,0,1636.099938,143,349994.3651,1847.43,1168.91,683.1367287,170.7841822,-9242.832862,-9921.364441
1/11/2031,1,4166.666667,649.7229167,395.8333333,75761.00554,146.7718975,131640.5202,0,1881.363639,144,349313.5851,1847.43,1166.65,437.8730274,109.4682568,-9133.364605,-9836.425924
1/12/2031,1,4166.666667,649.7229167,395.8333333,76009.61036,147.2285102,132548.5706,0,2280.604547,145,348630.5351,1847.43,1164.38,38.63212011,9.658030028,-9123.706575,-9851.334814
